episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-650.0,-1592.0,-1024.09,1001.0,4,4000,False,1220000,1218,305,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-25-55,1565598355,11.540464162826538,3530.8803606033325,68841,omnisky,10.12.131.114,3530.8803606033325,1220000,305,0.5139528451029699,0.10254425543816655,0.5847946880478465,1210240,1220000,4825.349,2.428,6845.093,10.087,31.568749999999998,17.225,0.30000001192092896,4.999999873689376e-05,1579.6235,-0.024450991,1579.6459,0.32046992,0.006807283,0.5832286,0.0
-650.0,-1592.0,-1026.96,1001.0,4,4000,False,1224000,1222,306,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-26-07,1565598367,11.854656457901001,3542.7350170612335,68841,omnisky,10.12.131.114,3542.7350170612335,1224000,306,0.513923109197247,0.10254157578206008,0.5847987940178032,1214208,1224000,4846.862,2.431,6830.039,8.76,31.076470588235292,17.21764705882353,0.30000001192092896,4.999999873689376e-05,1622.5067,-0.025261726,1622.5297,0.3105942,0.0073918686,0.55563515,0.0
-650.0,-1592.0,-1026.48,1001.0,4,4000,False,1228000,1226,307,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-26-19,1565598379,12.016263484954834,3554.7512805461884,68841,omnisky,10.12.131.114,3554.7512805461884,1228000,307,0.5138978674606627,0.10253943383270102,0.5848061894866734,1218176,1228000,4904.444,2.445,6823.504,8.817,31.052941176470593,17.182352941176468,0.30000001192092896,4.999999873689376e-05,2217.1748,-0.030309973,2217.2026,0.3500861,0.009497723,0.5362417,0.0
-650.0,-1592.0,-1020.46,1001.0,4,4000,False,1232000,1230,308,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-26-31,1565598391,12.049160242080688,3566.800440788269,68841,omnisky,10.12.131.114,3566.800440788269,1232000,308,0.5138753552177576,0.10253788217276029,0.584814347885709,1222144,1232000,4904.408,2.462,6832.662,8.636,31.38235294117647,17.299999999999997,0.30000001192092896,4.999999873689376e-05,1273.8641,-0.025014414,1273.8865,0.26717782,0.008460416,0.5517713,0.0
-650.0,-1592.0,-1018.96,1001.0,4,4000,False,1236000,1234,309,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-26-43,1565598403,11.722954273223877,3578.523395061493,68841,omnisky,10.12.131.114,3578.523395061493,1236000,309,0.5138553346325617,0.1025367481577387,0.5848265953864731,1226112,1236000,4908.566,2.463,6870.923,9.14,31.135294117647057,17.323529411764707,0.30000001192092896,4.999999873689376e-05,2430.624,-0.027297908,2430.649,0.31787583,0.008084442,0.5864303,0.0
-650.0,-1592.0,-1021.15,1001.0,4,4000,False,1240000,1238,310,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-26-54,1565598414,11.318122863769531,3589.8415179252625,68841,omnisky,10.12.131.114,3589.8415179252625,1240000,310,0.5138318158794507,0.10253430510481308,0.5848357319157155,1230080,1240000,4900.507,2.407,6823.02,9.087,32.075,17.337500000000002,0.30000001192092896,4.999999873689376e-05,1890.4781,-0.021137381,1890.497,0.33667699,0.007351481,0.59492576,0.0
-650.0,-1592.0,-1016.69,1001.0,4,4000,False,1244000,1242,311,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-27-06,1565598426,12.009150266647339,3601.85066819191,68841,omnisky,10.12.131.114,3601.85066819191,1244000,311,0.5138048372077383,0.10253121700806198,0.5848431571573741,1234048,1244000,4911.597,2.172,6828.038,7.565,31.147058823529413,17.31176470588235,0.30000001192092896,4.999999873689376e-05,1892.4147,-0.030587027,1892.4423,0.4126877,0.009585107,0.58184874,0.0
-650.0,-1592.0,-1009.27,1001.0,4,4000,False,1248000,1246,312,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-27-18,1565598438,11.861108541488647,3613.7117767333984,68841,omnisky,10.12.131.114,3613.7117767333984,1248000,312,0.5137779265819299,0.10252887040435961,0.5848515379818332,1238016,1248000,4929.932,2.102,6873.343,7.711,31.0764705882353,17.35294117647059,0.30000001192092896,4.999999873689376e-05,1367.0936,-0.01966266,1367.1115,0.26017234,0.006087497,0.5582795,0.0
-650.0,-1592.0,-1005.56,1001.0,4,4000,False,1252000,1250,313,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-27-30,1565598450,11.544058799743652,3625.255835533142,68841,omnisky,10.12.131.114,3625.255835533142,1252000,313,0.5137566168842514,0.10252794095264516,0.584866656620874,1241984,1252000,4920.701,1.997,6841.229,7.704,31.458823529411763,17.29411764705882,0.30000001192092896,4.999999873689376e-05,2492.5083,-0.02439769,2492.53,0.27855015,0.008943367,0.62011105,0.0
-650.0,-1592.0,-1012.32,1001.0,4,4000,False,1256000,1254,314,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-27-41,1565598461,11.749338865280151,3637.0051743984222,68841,omnisky,10.12.131.114,3637.0051743984222,1256000,314,0.5137384306738906,0.10252702732316216,0.5848825679115137,1245952,1256000,4907.183,1.984,6840.903,7.643,31.475,17.275,0.30000001192092896,4.999999873689376e-05,2407.314,-0.027140338,2407.3389,0.33772907,0.007308613,0.62331384,0.0
-650.0,-1592.0,-1011.82,1001.0,4,4000,False,1260000,1258,315,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-27-53,1565598473,11.659778833389282,3648.6649532318115,68841,omnisky,10.12.131.114,3648.6649532318115,1260000,315,0.5137151953846486,0.10252442159172656,0.5848934213263169,1249920,1260000,4902.355,2.094,6857.63,7.608,31.452941176470592,17.27058823529412,0.30000001192092896,4.999999873689376e-05,2900.2866,-0.034063872,2900.3184,0.2741172,0.010005118,0.6293559,0.0
-650.0,-1555.0,-1006.0,1001.0,4,4000,False,1264000,1262,316,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-28-05,1565598485,11.730507612228394,3660.39546084404,68841,omnisky,10.12.131.114,3660.39546084404,1264000,316,0.513691335606304,0.10252202471863693,0.5849041774184011,1253888,1264000,4888.026,2.248,6859.512,7.492,30.870588235294115,17.25294117647059,0.30000001192092896,4.999999873689376e-05,2493.6018,-0.023928363,2493.6235,0.30600247,0.0075935633,0.61466897,0.0
-650.0,-1555.0,-1005.47,1001.0,4,4000,False,1268000,1266,317,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-28-17,1565598497,11.688469886779785,3672.0839307308197,68841,omnisky,10.12.131.114,3672.0839307308197,1268000,317,0.5136692072753618,0.10252019865527373,0.584915943153125,1257856,1268000,4856.171,2.235,6858.041,7.542,30.668750000000003,17.299999999999997,0.30000001192092896,4.999999873689376e-05,2557.3677,-0.021045588,2557.3862,0.28816593,0.0069782245,0.6111592,0.0
-650.0,-1555.0,-1004.7,1001.0,4,4000,False,1272000,1270,318,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-28-28,1565598508,11.668944358825684,3683.7528750896454,68841,omnisky,10.12.131.114,3683.7528750896454,1272000,318,0.5136478887111182,0.10251919759588195,0.5849278133090948,1261824,1272000,4864.433,2.316,6810.392,8.261,32.10588235294117,17.311764705882354,0.30000001192092896,4.999999873689376e-05,2067.1338,-0.02214032,2067.153,0.24969798,0.008838438,0.607823,0.0
-650.0,-1555.0,-1007.04,1001.0,4,4000,False,1276000,1274,319,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-28-40,1565598520,11.906538963317871,3695.6594140529633,68841,omnisky,10.12.131.114,3695.6594140529633,1276000,319,0.5136276992208474,0.10251842879066046,0.5849435810660314,1265792,1276000,4867.311,2.336,6826.267,7.521,30.705882352941178,17.25294117647059,0.30000001192092896,4.999999873689376e-05,2206.176,-0.02380138,2206.1973,0.30326352,0.008247997,0.6003108,0.0
-650.0,-1555.0,-1009.63,1001.0,4,4000,False,1280000,1278,320,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-28-52,1565598532,11.901053667068481,3707.5604677200317,68841,omnisky,10.12.131.114,3707.5604677200317,1280000,320,0.513604421509695,0.10251750992325372,0.5849566762634223,1269760,1280000,4884.863,2.442,6866.687,7.581,31.594117647058823,17.294117647058822,0.30000001192092896,4.999999873689376e-05,2482.3384,-0.022212505,2482.3586,0.2768107,0.008096982,0.5840985,0.0
-650.0,-1555.0,-1010.76,1001.0,4,4000,False,1284000,1282,321,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-29-03,1565598543,11.159214973449707,3718.7196826934814,68841,omnisky,10.12.131.114,3718.7196826934814,1284000,321,0.513580712017355,0.10251674300313696,0.5849687633830389,1273728,1284000,4853.393,2.623,6813.833,7.198,31.46875,17.26875,0.30000001192092896,4.999999873689376e-05,2415.9204,-0.02350425,2415.9412,0.29229826,0.008708351,0.5749635,0.0
-650.0,-1555.0,-1012.46,1001.0,4,4000,False,1288000,1286,322,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-29-15,1565598555,11.778732299804688,3730.498414993286,68841,omnisky,10.12.131.114,3730.498414993286,1288000,322,0.5135595102717107,0.1025164941222992,0.5849832590473555,1277696,1288000,4828.757,2.586,6828.654,8.721,30.900000000000006,17.264705882352942,0.30000001192092896,4.999999873689376e-05,2334.7917,-0.021825204,2334.8113,0.29031715,0.0072309365,0.58202326,0.0
-689.0,-1555.0,-1018.91,1001.0,4,4000,False,1292000,1290,323,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-29-27,1565598567,11.95632028579712,3742.4547352790833,68841,omnisky,10.12.131.114,3742.4547352790833,1292000,323,0.5135395466608998,0.10251673500424305,0.5849998359681086,1281664,1292000,4844.767,2.556,6851.972,10.184,31.958823529411763,17.323529411764707,0.30000001192092896,4.999999873689376e-05,2109.5247,-0.024853595,2109.5474,0.2667244,0.008036922,0.6028841,0.0
-689.0,-1555.0,-1020.97,1001.0,4,4000,False,1296000,1294,324,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-29-38,1565598578,11.374717235565186,3753.8294525146484,68841,omnisky,10.12.131.114,3753.8294525146484,1296000,324,0.5135197094908113,0.10251663124465128,0.5850174461883509,1285632,1296000,4847.975,2.565,6810.965,10.157,30.875,17.28125,0.30000001192092896,4.999999873689376e-05,2471.8936,-0.028832413,2471.92,0.26890278,0.008623566,0.58167505,0.0
-689.0,-1555.0,-1023.77,1001.0,4,4000,False,1300000,1298,325,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-29-50,1565598590,11.251841306686401,3765.081293821335,68841,omnisky,10.12.131.114,3765.081293821335,1300000,325,0.5134938643820527,0.10251555553320851,0.5850300356960476,1289600,1300000,4825.588,2.508,6792.797,10.024,31.36875,17.33125,0.30000001192092896,4.999999873689376e-05,2746.8972,-0.028200584,2746.923,0.25465426,0.008269337,0.56373364,0.0
-661.0,-1555.0,-1020.95,1001.0,4,4000,False,1304000,1302,326,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-30-01,1565598601,11.784205913543701,3776.8654997348785,68841,omnisky,10.12.131.114,3776.8654997348785,1304000,326,0.5134685569666415,0.10251393501601064,0.5850419216288103,1293568,1304000,4828.622,2.378,6795.799,9.849,31.91764705882353,17.35882352941176,0.30000001192092896,4.999999873689376e-05,2218.3325,-0.02057234,2218.3513,0.26241928,0.006128946,0.56397593,0.0
-661.0,-1555.0,-1019.25,1001.0,4,4000,False,1308000,1306,327,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-30-13,1565598613,11.332586288452148,3788.1980860233307,68841,omnisky,10.12.131.114,3788.1980860233307,1308000,327,0.5134437628405562,0.10251302500343859,0.5850529834181353,1297536,1308000,4825.232,2.433,6763.779,9.736,31.337500000000002,17.34375,0.30000001192092896,4.999999873689376e-05,2148.4011,-0.026685756,2148.4243,0.22098012,0.011362981,0.57182044,0.0
-661.0,-1555.0,-1022.23,1001.0,4,4000,False,1312000,1310,328,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-30-24,1565598624,11.418838024139404,3799.61692404747,68841,omnisky,10.12.131.114,3799.61692404747,1312000,328,0.5134105264893524,0.1025108432197033,0.5850550679255566,1301504,1312000,4763.93,2.33,6801.411,9.124,32.54375,17.30625,0.30000001192092896,4.999999873689376e-05,2329.2668,-0.020164015,2329.2847,0.2552381,0.006950507,0.6010064,0.0
-661.0,-1555.0,-1015.61,1001.0,4,4000,False,1316000,1314,329,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-30-36,1565598636,11.86858320236206,3811.485507249832,68841,omnisky,10.12.131.114,3811.485507249832,1316000,329,0.5133775504454049,0.10250884430791789,0.5850574460546816,1305472,1316000,4771.224,2.327,6788.285,10.857,31.476470588235294,17.36470588235294,0.30000001192092896,4.999999873689376e-05,2549.7007,-0.022733929,2549.7202,0.27818733,0.009898324,0.5765316,0.0
-661.0,-1555.0,-1025.38,1001.0,4,4000,False,1320000,1318,330,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-30-48,1565598648,11.538984298706055,3823.024491548538,68841,omnisky,10.12.131.114,3823.024491548538,1320000,330,0.5133482913504718,0.10250713829545337,0.5850621619032716,1309440,1320000,4770.028,2.335,6753.034,10.87,30.288235294117644,17.323529411764707,0.30000001192092896,4.999999873689376e-05,4416.3853,-0.029556062,4416.412,0.3170324,0.0078119165,0.6047562,0.0
-661.0,-1555.0,-1019.24,1001.0,4,4000,False,1324000,1322,331,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-30-59,1565598659,11.79920506477356,3834.8236966133118,68841,omnisky,10.12.131.114,3834.8236966133118,1324000,331,0.5133180528799518,0.10250509547190148,0.5850671688035531,1313408,1324000,4794.971,2.281,6792.026,10.988,31.9,17.33529411764706,0.30000001192092896,4.999999873689376e-05,2187.5857,-0.01871848,2187.6018,0.21204479,0.007676317,0.56653345,0.0
-661.0,-1555.0,-1014.92,1001.0,4,4000,False,1328000,1326,332,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-31-11,1565598671,11.777191162109375,3846.600887775421,68841,omnisky,10.12.131.114,3846.600887775421,1328000,332,0.513285299459904,0.10250189072178215,0.585068386519748,1317376,1328000,4814.179,2.405,6774.433,9.291,31.658823529411766,17.370588235294118,0.30000001192092896,4.999999873689376e-05,2800.5159,-0.020530293,2800.534,0.24083002,0.0073809,0.5599665,0.0
-661.0,-1555.0,-1026.1,1001.0,4,4000,False,1332000,1330,333,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-31-23,1565598683,11.539453506469727,3858.140341281891,68841,omnisky,10.12.131.114,3858.140341281891,1332000,333,0.5132515290210476,0.10249805786075289,0.5850693805100932,1321344,1332000,4794.578,2.42,6753.991,7.938,31.28125,17.362499999999997,0.30000001192092896,4.999999873689376e-05,3831.4697,-0.03345423,3831.5007,0.31571093,0.008841501,0.5732825,0.0
-661.0,-1555.0,-1020.09,1001.0,4,4000,False,1336000,1334,334,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-31-34,1565598694,11.574334383010864,3869.7146756649017,68841,omnisky,10.12.131.114,3869.7146756649017,1336000,334,0.5132173463264814,0.10249442426449719,0.5850677119734747,1325312,1336000,4786.525,2.441,6782.516,7.846,31.1875,17.325,0.30000001192092896,4.999999873689376e-05,2395.8955,-0.02231499,2395.9155,0.26718926,0.0074559883,0.5497856,0.0
-661.0,-1555.0,-1015.16,1001.0,4,4000,False,1340000,1338,335,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-31-46,1565598706,11.956930160522461,3881.671605825424,68841,omnisky,10.12.131.114,3881.671605825424,1340000,335,0.513186979150703,0.102491143249415,0.5850709196355759,1329280,1340000,4846.283,2.491,6792.887,8.034,31.09444444444445,17.33888888888889,0.30000001192092896,4.999999873689376e-05,2828.8604,-0.023326384,2828.8809,0.30073932,0.009903694,0.54835343,0.0
-661.0,-1555.0,-1012.0,1001.0,4,4000,False,1344000,1342,336,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-31-58,1565598718,11.94101858139038,3893.6126244068146,68841,omnisky,10.12.131.114,3893.6126244068146,1344000,336,0.5131580906677895,0.10248837292382515,0.5850726635965974,1333248,1344000,4863.016,2.515,6791.304,8.242,31.370588235294115,17.35294117647059,0.30000001192092896,4.999999873689376e-05,2131.4585,-0.025597345,2131.482,0.21127647,0.0072722505,0.5548541,0.0
-661.0,-1555.0,-1012.48,1001.0,4,4000,False,1348000,1346,337,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-32-10,1565598730,11.63199496269226,3905.244619369507,68841,omnisky,10.12.131.114,3905.244619369507,1348000,337,0.513126646991678,0.10248469917042911,0.585071866991915,1337216,1348000,4860.532,2.468,6823.953,8.194,31.168750000000003,17.35,0.30000001192092896,4.999999873689376e-05,2074.232,-0.025075587,2074.255,0.21500021,0.007073748,0.5432993,0.0
-661.0,-1555.0,-1016.94,1001.0,4,4000,False,1352000,1350,338,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-32-21,1565598741,11.438325643539429,3916.6829450130463,68841,omnisky,10.12.131.114,3916.6829450130463,1352000,338,0.513093323826264,0.10248051215457622,0.5850688222833134,1341184,1352000,4895.516,2.394,6790.686,8.373,31.96470588235294,17.38235294117647,0.30000001192092896,4.999999873689376e-05,3147.0864,-0.028189383,3147.1118,0.2740019,0.009163956,0.5809814,0.0
-661.0,-1786.0,-1025.54,1001.0,4,4000,False,1356000,1354,339,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-32-33,1565598753,11.944031715393066,3928.6269767284393,68841,omnisky,10.12.131.114,3928.6269767284393,1356000,339,0.5130642503659311,0.10247716269920519,0.5850687156132226,1345152,1356000,4905.827,2.381,6789.678,6.602,30.99411764705882,17.329411764705885,0.30000001192092896,4.999999873689376e-05,4331.8335,-0.035305068,4331.865,0.3258017,0.01284042,0.62367374,0.0
-661.0,-1786.0,-1026.09,1001.0,4,4000,False,1360000,1358,340,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-32-45,1565598765,11.665287256240845,3940.29226398468,68841,omnisky,10.12.131.114,3940.29226398468,1360000,340,0.5130355994400437,0.10247336620913298,0.5850697685898606,1349120,1360000,4883.124,2.309,6825.334,6.323,31.225,17.331250000000004,0.30000001192092896,4.999999873689376e-05,2872.7944,-0.031587284,2872.8223,0.2987724,0.01103632,0.5924331,0.0
-661.0,-1786.0,-1023.42,1001.0,4,4000,False,1364000,1362,341,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-32-56,1565598776,11.394283771514893,3951.686547756195,68841,omnisky,10.12.131.114,3951.686547756195,1364000,341,0.513006444149953,0.10247004376973219,0.5850692091934527,1353088,1364000,4865.622,2.345,6802.376,6.321,31.5625,17.35,0.30000001192092896,4.999999873689376e-05,2309.3496,-0.023396948,2309.3704,0.19204666,0.0071925716,0.5827987,0.0
-661.0,-1786.0,-1016.4,1001.0,4,4000,False,1368000,1366,342,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-33-08,1565598788,11.85927963256836,3963.5458273887634,68841,omnisky,10.12.131.114,3963.5458273887634,1368000,342,0.512977848557592,0.10246625305034747,0.5850698813801642,1357056,1368000,4860.411,2.329,6815.11,6.302,31.12941176470588,17.417647058823526,0.30000001192092896,4.999999873689376e-05,1542.7084,-0.021644726,1542.7281,0.17965859,0.006595174,0.5537526,0.0
-661.0,-1786.0,-1011.1,1001.0,4,4000,False,1372000,1370,343,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-33-20,1565598800,11.706274032592773,3975.252101421356,68841,omnisky,10.12.131.114,3975.252101421356,1372000,343,0.5129442484613962,0.10246174639055088,0.5850649362459744,1361024,1372000,4837.457,2.278,6855.232,6.178,31.599999999999994,17.394117647058824,0.30000001192092896,4.999999873689376e-05,1755.7617,-0.025029492,1755.7839,0.331742,0.010453915,0.5625611,0.0
-661.0,-1786.0,-1021.33,1001.0,4,4000,False,1376000,1374,344,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-33-31,1565598811,11.38060975074768,3986.632711172104,68841,omnisky,10.12.131.114,3986.632711172104,1376000,344,0.5129117418555755,0.10245748818651146,0.5850586557352718,1364992,1376000,4850.133,2.269,6822.726,6.233,31.83125,17.40625,0.30000001192092896,4.999999873689376e-05,2673.021,-0.0348544,2673.0527,0.3747187,0.0103795575,0.58628386,0.0
-661.0,-1786.0,-1034.52,1001.0,4,4000,False,1380000,1378,345,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-33-43,1565598823,11.690380811691284,3998.323091983795,68841,omnisky,10.12.131.114,3998.323091983795,1380000,345,0.5128783710500765,0.10245258686129276,0.5850508263230231,1368960,1380000,4828.359,2.357,6818.012,6.056,30.664705882352937,17.358823529411765,0.30000001192092896,4.999999873689376e-05,3621.463,-0.040119655,3621.5002,0.36880103,0.009953201,0.5845598,0.0
-661.0,-1786.0,-1036.16,1001.0,4,4000,False,1384000,1382,346,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-33-55,1565598835,12.01037859916687,4010.333470582962,68841,omnisky,10.12.131.114,4010.333470582962,1384000,346,0.5128524503792482,0.10244932093370424,0.5850492414888293,1372928,1384000,4846.018,2.425,6807.489,6.314,32.87058823529412,17.394117647058827,0.30000001192092896,4.999999873689376e-05,1922.8385,-0.02488121,1922.8608,0.29174015,0.008359774,0.5636115,0.0
-661.0,-1786.0,-1031.87,1001.0,4,4000,False,1388000,1386,347,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-34-07,1565598847,12.067293643951416,4022.4007642269135,68841,omnisky,10.12.131.114,4022.4007642269135,1388000,347,0.5128304796265932,0.10244721626726072,0.5850519455069905,1376896,1388000,4873.041,2.754,6823.365,6.445,30.105882352941176,17.41764705882353,0.30000001192092896,4.999999873689376e-05,1500.3651,-0.030085765,1500.3927,0.3647394,0.008760422,0.54054004,0.0
